trial,time,Other,Wondering,Investigating,Digging
18,5.6,1,0,0,0
18,5.8,1,0,0,0
18,6,1,0,0,0
18,6.2,1,0,0,0
18,6.4,1,0,0,0
18,6.6,1,0,0,0
18,6.8,1,0,0,0
18,7,1,0,0,0
18,7.2,1,0,0,0
18,7.4,1,0,0,0
18,7.6,1,0,0,0
18,7.8,0,1,0,0
18,8,0,1,0,0
18,8.2,0,1,0,0
18,8.4,0,1,0,0
18,8.6,0,1,0,0
18,8.8,0,1,0,0
18,9,0,1,0,0
18,9.2,0,1,0,0
18,9.4,0,1,0,0
18,9.6,0,1,0,0
18,9.8,0,1,0,0
18,10,0,1,0,0
18,10.2,0,1,0,0
18,10.4,0,1,0,0
18,10.6,0,1,0,0
18,10.8,0,1,0,0
18,11,0,1,0,0
18,11.2,0,1,0,0
18,11.4,0,1,0,0
18,11.6,0,1,0,0
18,11.8,0,1,0,0
18,12,0,1,0,0
18,12.2,0,0,1,0
18,12.4,0,0,1,0
18,12.6,0,0,1,0
18,12.8,0,0,1,0
18,13,0,0,1,0
18,13.2,0,0,1,0
18,13.4,0,0,1,0
18,13.6,0,0,1,0
18,13.8,0,0,1,0
18,14,0,0,1,0
18,14.2,0,0,1,0
18,14.4,0,0,1,0
18,14.6,0,0,1,0
18,14.8,0,0,1,0
18,15,0,0,1,0
18,15.2,0,0,1,0
18,15.4,0,0,1,0
18,15.6,0,0,1,0
18,15.8,0,0,1,0
18,16,0,0,1,0
18,16.2,0,0,1,0
18,16.4,0,0,1,0
18,16.6,0,0,1,0
18,16.8,0,0,1,0
18,17,0,0,1,0
18,17.2,0,0,1,0
18,17.4,0,0,1,0
18,17.6,0,0,1,0
18,17.8,0,0,1,0
18,18,0,0,1,0
18,18.2,0,0,1,0
18,18.4,0,0,1,0
18,18.6,0,0,1,0
18,18.8,0,0,1,0
18,19,0,0,1,0
18,19.2,0,0,1,0
18,19.4,0,0,1,0
18,19.6,0,0,1,0
18,19.8,0,0,1,0
18,20,0,0,1,0
18,20.2,0,0,1,0
18,20.4,0,0,1,0
18,20.6,0,0,1,0
18,20.8,0,0,1,0
18,21,0,0,1,0
18,21.2,0,0,1,0
18,21.4,0,0,1,0
18,21.6,0,0,1,0
18,21.8,0,0,1,0
18,22,0,0,1,0
18,22.2,0,0,1,0
18,22.4,0,0,1,0
18,22.6,0,0,1,0
18,22.8,0,0,1,0
18,23,0,0,1,0
18,23.2,0,0,1,0
18,23.4,0,0,1,0
18,23.6,0,0,1,0
18,23.8,0,0,1,0
18,24,0,0,1,0
18,24.2,0,0,1,0
18,24.4,0,0,1,0
18,24.6,0,0,1,0
18,24.8,0,0,1,0
18,25,0,0,1,0
18,25.2,0,0,1,0
18,25.4,0,0,1,0
18,25.6,0,0,1,0
18,25.8,0,0,1,0
18,26,0,0,1,0
18,26.2,0,0,1,0
18,26.4,0,0,1,0
18,26.6,0,0,1,0
18,26.8,0,0,1,0
18,27,0,0,1,0
18,27.2,0,0,1,0
18,27.4,0,0,1,0
18,27.6,0,0,1,0
18,27.8,0,0,1,0
18,28,0,0,1,0
18,28.2,0,0,1,0
18,28.4,0,0,1,0
18,28.6,0,0,1,0
18,28.8,0,0,1,0
18,29,0,0,1,0
18,29.2,0,0,1,0
18,29.4,0,0,1,0
18,29.6,0,0,1,0
18,29.8,0,0,1,0
18,30,0,0,1,0
18,30.2,0,0,1,0
18,30.4,0,0,1,0
18,30.6,0,0,1,0
18,30.8,0,0,1,0
18,31,0,0,1,0
18,31.2,0,0,1,0
18,31.4,0,0,1,0
18,31.6,0,0,1,0
18,31.8,0,0,1,0
18,32,0,0,1,0
18,32.2,0,0,1,0
18,32.4,0,0,1,0
18,32.6,0,0,1,0
18,32.8,0,0,1,0
18,33,0,0,1,0
18,33.2,0,0,1,0
18,33.4,0,0,1,0
18,33.6,0,0,1,0
18,33.8,0,0,1,0
18,34,0,0,1,0
18,34.2,0,0,1,0
18,34.4,0,0,1,0
18,34.6,0,0,1,0
18,34.8,0,0,1,0
18,35,0,0,1,0
18,35.2,0,0,1,0
18,35.4,0,0,1,0
18,35.6,0,0,1,0
18,35.8,0,0,1,0
18,36,0,0,1,0
18,36.2,0,0,1,0
18,36.4,0,0,1,0
18,36.6,0,0,1,0
18,36.8,0,0,1,0
18,37,0,0,1,0
18,37.2,0,0,1,0
18,37.4,0,0,1,0
18,37.6,0,0,1,0
18,37.8,0,0,1,0
18,38,0,0,1,0
18,38.2,0,0,1,0
18,38.4,0,0,1,0
18,38.6,0,0,1,0
18,38.8,0,0,1,0
18,39,0,0,1,0
18,39.2,0,0,1,0
18,39.4,0,0,1,0
18,39.6,0,0,1,0
18,39.8,0,0,1,0
18,40,0,0,1,0
18,40.2,0,0,1,0
18,40.4,0,0,1,0
18,40.6,0,0,1,0
18,40.8,0,0,1,0
18,41,0,0,1,0
18,41.2,0,0,1,0
18,41.4,0,0,1,0
18,41.6,0,0,1,0
18,41.8,0,0,1,0
18,42,0,0,1,0
18,42.2,0,0,1,0
18,42.4,0,0,1,0
18,42.6,0,0,1,0
18,42.8,0,0,1,0
18,43,0,0,1,0
18,43.2,0,0,1,0
18,43.4,0,0,1,0
18,43.6,0,0,1,0
18,43.8,0,0,1,0
18,44,0,0,1,0
18,44.2,0,0,1,0
18,44.4,0,0,1,0
18,44.6,0,0,1,0
18,44.8,0,0,1,0
18,45,0,0,1,0
18,45.2,0,0,1,0
18,45.4,0,0,1,0
18,45.6,0,0,1,0
18,45.8,0,0,1,0
18,46,0,0,1,0
18,46.2,0,0,1,0
18,46.4,0,0,1,0
18,46.6,0,0,1,0
18,46.8,0,0,1,0
18,47,0,0,1,0
18,47.2,0,0,1,0
18,47.4,0,0,1,0
18,47.6,0,0,1,0
18,47.8,0,0,1,0
18,48,0,0,1,0
18,48.2,0,0,1,0
18,48.4,0,0,1,0
18,48.6,0,0,1,0
18,48.8,0,0,1,0
18,49,0,0,1,0
18,49.2,0,0,1,0
18,49.4,0,0,1,0
18,49.6,0,0,1,0
18,49.8,0,0,1,0
18,50,0,0,1,0
18,50.2,0,0,1,0
18,50.4,0,0,1,0
18,50.6,0,0,1,0
18,50.8,0,0,1,0
18,51,0,0,1,0
18,51.2,0,0,1,0
18,51.4,0,0,1,0
18,51.6,0,0,1,0
18,51.8,0,0,1,0
18,52,0,0,1,0
18,52.2,0,0,1,0
18,52.4,0,0,1,0
18,52.6,0,0,1,0
18,52.8,0,0,1,0
18,53,0,0,1,0
18,53.2,0,0,1,0
18,53.4,0,0,1,0
18,53.6,0,0,1,0
18,53.8,0,0,1,0
18,54,0,0,1,0
18,54.2,0,0,1,0
18,54.4,0,0,1,0
18,54.6,0,0,1,0
18,54.8,0,0,1,0
18,55,0,0,1,0
18,55.2,0,0,1,0
18,55.4,0,0,1,0
18,55.6,0,0,1,0
18,55.8,0,0,1,0
18,56,0,0,1,0
18,56.2,0,0,1,0
18,56.4,0,0,1,0
18,56.6,0,0,1,0
18,56.8,0,0,1,0
18,57,0,0,1,0
18,57.2,0,1,0,0
18,57.4,0,1,0,0
18,57.6,0,1,0,0
18,57.8,0,1,0,0
18,58,0,1,0,0
18,58.2,0,1,0,0
18,58.4,0,1,0,0
18,58.6,0,1,0,0
18,58.8,0,1,0,0
18,59,0,1,0,0
18,59.2,0,1,0,0
18,59.4,0,1,0,0
18,59.6,0,1,0,0
18,59.8,0,1,0,0
18,60,0,1,0,0
18,60.2,0,1,0,0
18,60.4,0,1,0,0
18,60.6,0,1,0,0
18,60.8,0,1,0,0
18,61,0,1,0,0
18,61.2,0,1,0,0
18,61.4,0,1,0,0
18,61.6,0,1,0,0
18,61.8,0,1,0,0
18,62,0,1,0,0
18,62.2,0,1,0,0
18,62.4,0,1,0,0
18,62.6,0,1,0,0
18,62.8,0,1,0,0
18,63,0,1,0,0
18,63.2,0,1,0,0
18,63.4,0,1,0,0
18,63.6,0,1,0,0
18,63.8,0,1,0,0
18,64,0,1,0,0
18,64.2,0,1,0,0
18,64.4,0,1,0,0
18,64.6,0,1,0,0
18,64.8,0,1,0,0
18,65,0,1,0,0
18,65.2,0,1,0,0
18,65.4,0,1,0,0
18,65.6,0,1,0,0
18,65.8,0,1,0,0
18,66,0,1,0,0
18,66.2,0,1,0,0
18,66.4,0,1,0,0
18,66.6,0,1,0,0
18,66.8,0,1,0,0
18,67,0,1,0,0
18,67.2,0,1,0,0
18,67.4,0,1,0,0
18,67.6,0,1,0,0
18,67.8,0,1,0,0
18,68,0,1,0,0
18,68.2,0,1,0,0
18,68.4,0,1,0,0
18,68.6,0,1,0,0
18,68.8,0,1,0,0
18,69,0,1,0,0
18,69.2,0,1,0,0
18,69.4,0,1,0,0
18,69.6,0,1,0,0
18,69.8,0,1,0,0
18,70,0,1,0,0
18,70.2,0,1,0,0
18,70.4,0,1,0,0
18,70.6,0,1,0,0
18,70.8,0,1,0,0
18,71,0,1,0,0
18,71.2,0,1,0,0
18,71.4,0,1,0,0
18,71.6,0,1,0,0
18,71.8,0,1,0,0
18,72,0,1,0,0
18,72.2,0,1,0,0
18,72.4,0,1,0,0
18,72.6,0,1,0,0
18,72.8,0,1,0,0
18,73,0,1,0,0
18,73.2,0,1,0,0
18,73.4,0,1,0,0
18,73.6,0,1,0,0
18,73.8,0,1,0,0
18,74,0,1,0,0
18,74.2,0,1,0,0
18,74.4,0,1,0,0
18,74.6,0,1,0,0
18,74.8,0,1,0,0
18,75,0,1,0,0
18,75.2,0,1,0,0
18,75.4,0,1,0,0
18,75.6,0,1,0,0
18,75.8,0,1,0,0
18,76,0,1,0,0
18,76.2,0,1,0,0
18,76.4,0,1,0,0
18,76.6,0,1,0,0
18,76.8,0,1,0,0
18,77,0,1,0,0
18,77.2,0,1,0,0
18,77.4,0,1,0,0
18,77.6,0,1,0,0
18,77.8,0,1,0,0
18,78,0,1,0,0
18,78.2,0,1,0,0
18,78.4,0,1,0,0
18,78.6,0,1,0,0
18,78.8,0,1,0,0
18,79,0,1,0,0
18,79.2,0,1,0,0
18,79.4,0,1,0,0
18,79.6,0,1,0,0
18,79.8,0,1,0,0
18,80,0,1,0,0
18,80.2,0,1,0,0
18,80.4,0,1,0,0
18,80.6,0,1,0,0
18,80.8,0,1,0,0
18,81,0,1,0,0
18,81.2,0,1,0,0
18,81.4,0,1,0,0
18,81.6,0,1,0,0
18,81.8,0,1,0,0
18,82,0,1,0,0
18,82.2,0,1,0,0
18,82.4,0,1,0,0
18,82.6,0,1,0,0
18,82.8,0,1,0,0
18,83,0,1,0,0
18,83.2,0,1,0,0
18,83.4,0,1,0,0
18,83.6,0,1,0,0
18,83.8,0,1,0,0
18,84,0,1,0,0
18,84.2,0,1,0,0
18,84.4,0,1,0,0
18,84.6,0,1,0,0
18,84.8,0,1,0,0
18,85,0,1,0,0
18,85.2,0,1,0,0
18,85.4,0,1,0,0
18,85.6,0,1,0,0
18,85.8,0,1,0,0
18,86,0,1,0,0
18,86.2,0,1,0,0
18,86.4,0,1,0,0
18,86.6,0,1,0,0
18,86.8,0,1,0,0
18,87,0,1,0,0
18,87.2,0,1,0,0
18,87.4,0,1,0,0
18,87.6,0,1,0,0
18,87.8,0,1,0,0
18,88,0,1,0,0
18,88.2,0,1,0,0
18,88.4,0,1,0,0
18,88.6,0,1,0,0
18,88.8,0,1,0,0
18,89,0,1,0,0
18,89.2,0,1,0,0
18,89.4,0,1,0,0
18,89.6,0,1,0,0
18,89.8,0,1,0,0
18,90,0,1,0,0
18,90.2,0,1,0,0
18,90.4,0,1,0,0
18,90.6,0,1,0,0
18,90.8,0,1,0,0
18,91,0,1,0,0
18,91.2,0,1,0,0
18,91.4,0,1,0,0
18,91.6,0,1,0,0
18,91.8,0,1,0,0
18,92,0,1,0,0
18,92.2,0,1,0,0
18,92.4,0,1,0,0
18,92.6,0,1,0,0
18,92.8,0,1,0,0
18,93,0,1,0,0
18,93.2,0,0,1,0
18,93.4,0,0,1,0
18,93.6,0,0,1,0
18,93.8,0,0,1,0
18,94,0,0,1,0
18,94.2,0,0,1,0
18,94.4,0,0,1,0
18,94.6,0,0,1,0
18,94.8,0,0,1,0
18,95,0,0,1,0
18,95.2,0,0,1,0
18,95.4,0,0,1,0
18,95.6,0,0,1,0
18,95.8,0,0,1,0
18,96,0,0,1,0
18,96.2,0,0,1,0
18,96.4,0,0,1,0
18,96.6,0,0,1,0
18,96.8,0,0,1,0
18,97,0,0,1,0
18,97.2,0,0,1,0
18,97.4,0,0,1,0
18,97.6,0,0,1,0
18,97.8,0,0,1,0
18,98,0,0,1,0
18,98.2,0,0,1,0
18,98.4,0,0,1,0
18,98.6,0,0,1,0
18,98.8,0,0,1,0
18,99,0,0,1,0
18,99.2,0,0,1,0
18,99.4,0,0,1,0
18,99.6,0,0,1,0
18,99.8,0,0,1,0
18,100,0,0,1,0
18,100.2,0,0,1,0
18,100.4,0,0,1,0
18,100.6,0,0,1,0
18,100.8,0,0,1,0
18,101,0,0,1,0
18,101.2,0,0,1,0
18,101.4,0,0,1,0
18,101.6,0,0,1,0
18,101.8,0,0,1,0
18,102,0,0,1,0
18,102.2,0,0,1,0
18,102.4,0,0,1,0
18,102.6,0,0,1,0
18,102.8,0,0,1,0
18,103,0,0,1,0
18,103.2,0,0,1,0
18,103.4,0,0,1,0
18,103.6,0,0,1,0
18,103.8,0,0,1,0
18,104,0,0,1,0
18,104.2,0,0,1,0
18,104.4,0,0,1,0
18,104.6,0,0,1,0
18,104.8,0,0,1,0
18,105,0,0,1,0
18,105.2,0,0,1,0
18,105.4,0,0,1,0
18,105.6,0,0,1,0
18,105.8,0,0,1,0
18,106,0,0,1,0
18,106.2,0,0,1,0
18,106.4,0,0,1,0
18,106.6,0,0,1,0
18,106.8,0,0,1,0
18,107,0,0,1,0
18,107.2,0,0,1,0
18,107.4,0,0,1,0
18,107.6,0,0,1,0
18,107.8,0,0,1,0
18,108,0,0,1,0
18,108.2,0,0,1,0
18,108.4,0,0,1,0
18,108.6,0,0,1,0
18,108.8,0,0,1,0
18,109,0,0,1,0
18,109.2,0,0,1,0
18,109.4,0,0,1,0
18,109.6,0,0,1,0
18,109.8,0,0,1,0
18,110,0,0,1,0
18,110.2,0,0,1,0
18,110.4,0,0,1,0
18,110.6,0,0,1,0
18,110.8,0,0,1,0
18,111,0,0,1,0
18,111.2,0,0,1,0
18,111.4,0,0,1,0
18,111.6,0,0,1,0
18,111.8,0,0,1,0
18,112,0,0,1,0
18,112.2,0,0,1,0
18,112.4,0,0,1,0
18,112.6,0,0,1,0
18,112.8,0,0,1,0
18,113,0,0,1,0
18,113.2,0,0,1,0
18,113.4,0,0,1,0
18,113.6,0,0,1,0
18,113.8,0,0,1,0
18,114,0,0,1,0
18,114.2,0,0,1,0
18,114.4,0,0,1,0
18,114.6,0,0,1,0
18,114.8,0,0,1,0
18,115,0,0,1,0
18,115.2,0,0,1,0
18,115.4,0,0,1,0
18,115.6,0,0,1,0
18,115.8,0,0,1,0
18,116,0,0,1,0
18,116.2,0,0,1,0
18,116.4,0,0,1,0
18,116.6,0,0,1,0
18,116.8,0,0,1,0
18,117,0,0,1,0
18,117.2,0,0,1,0
18,117.4,0,0,1,0
18,117.6,0,0,1,0
18,117.8,0,0,1,0
18,118,0,0,1,0
18,118.2,0,0,1,0
18,118.4,0,0,1,0
18,118.6,0,0,1,0
18,118.8,0,0,1,0
18,119,0,0,1,0
18,119.2,0,0,1,0
18,119.4,0,0,1,0
18,119.6,0,0,1,0
18,119.8,0,0,1,0
18,120,0,0,1,0
18,120.2,0,0,1,0
18,120.4,0,0,1,0
18,120.6,0,0,1,0
18,120.8,0,0,1,0
18,121,0,0,1,0
18,121.2,0,0,1,0
18,121.4,0,0,1,0
18,121.6,0,0,1,0
18,121.8,0,0,1,0
18,122,0,0,1,0
18,122.2,0,0,1,0
18,122.4,0,0,1,0
18,122.6,0,0,1,0
18,122.8,0,0,1,0
18,123,0,0,1,0
18,123.2,0,0,1,0
18,123.4,0,0,1,0
18,123.6,0,0,1,0
18,123.8,0,0,1,0
18,124,0,0,1,0
18,124.2,0,0,1,0
18,124.4,0,0,1,0
18,124.6,0,0,1,0
18,124.8,0,0,1,0
18,125,0,0,1,0
18,125.2,0,0,1,0
18,125.4,0,0,1,0
18,125.6,0,0,1,0
18,125.8,0,0,1,0
18,126,0,0,1,0
18,126.2,0,0,1,0
18,126.4,0,0,1,0
18,126.6,0,0,1,0
18,126.8,0,0,1,0
18,127,0,0,1,0
18,127.2,0,0,1,0
18,127.4,0,0,1,0
18,127.6,0,0,1,0
18,127.8,0,0,1,0
18,128,0,0,1,0
18,128.2,0,0,1,0
18,128.4,0,0,1,0
18,128.6,0,0,1,0
18,128.8,0,0,1,0
18,129,0,0,1,0
18,129.2,0,0,1,0
18,129.4,0,0,1,0
18,129.6,0,0,1,0
18,129.8,0,0,1,0
18,130,0,0,1,0
18,130.2,0,0,1,0
18,130.4,0,0,1,0
18,130.6,0,0,1,0
18,130.8,0,0,1,0
18,131,0,0,1,0
18,131.2,0,0,1,0
18,131.4,0,0,1,0
18,131.6,0,0,1,0
18,131.8,0,0,1,0
18,132,0,0,1,0
18,132.2,0,0,1,0
18,132.4,0,0,1,0
18,132.6,0,0,1,0
18,132.8,0,0,1,0
18,133,0,0,1,0
18,133.2,0,0,1,0
18,133.4,0,0,1,0
18,133.6,0,0,1,0
18,133.8,0,0,1,0
18,134,0,0,1,0
18,134.2,0,0,1,0
18,134.4,0,0,1,0
18,134.6,0,0,1,0
18,134.8,0,0,1,0
18,135,0,0,1,0
18,135.2,0,0,1,0
18,135.4,0,0,1,0
18,135.6,0,0,1,0
18,135.8,0,0,1,0
18,136,0,0,1,0
18,136.2,0,0,1,0
18,136.4,0,0,1,0
18,136.6,0,0,1,0
18,136.8,0,0,1,0
18,137,0,0,1,0
18,137.2,0,0,1,0
18,137.4,0,0,1,0
18,137.6,0,0,1,0
18,137.8,0,0,1,0
18,138,0,0,1,0
18,138.2,0,0,1,0
18,138.4,0,0,1,0
18,138.6,0,0,1,0
18,138.8,0,0,1,0
18,139,0,0,1,0
18,139.2,0,0,1,0
18,139.4,0,0,1,0
18,139.6,0,0,1,0
18,139.8,0,0,1,0
18,140,0,0,1,0
18,140.2,0,0,1,0
18,140.4,0,0,1,0
18,140.6,0,0,1,0
18,140.8,0,0,1,0
18,141,0,0,1,0
18,141.2,0,0,1,0
18,141.4,0,0,1,0
18,141.6,0,0,1,0
18,141.8,0,0,1,0
18,142,0,0,1,0
18,142.2,0,0,1,0
18,142.4,0,0,1,0
18,142.6,0,0,1,0
18,142.8,0,0,1,0
18,143,0,0,1,0
18,143.2,0,0,1,0
18,143.4,0,0,1,0
18,143.6,0,0,1,0
18,143.8,0,0,1,0
18,144,0,0,1,0
18,144.2,0,0,1,0
18,144.4,0,0,1,0
18,144.6,0,0,1,0
18,144.8,0,0,1,0
18,145,0,0,1,0
18,145.2,0,0,1,0
18,145.4,0,0,1,0
18,145.6,0,0,1,0
18,145.8,0,0,1,0
18,146,0,0,1,0
18,146.2,0,0,1,0
18,146.4,0,0,1,0
18,146.6,0,0,1,0
18,146.8,0,0,1,0
18,147,0,0,1,0
18,147.2,0,0,1,0
18,147.4,0,0,1,0
18,147.6,0,0,1,0
18,147.8,0,0,1,0
18,148,0,0,1,0
18,148.2,0,0,1,0
18,148.4,0,0,1,0
18,148.6,0,0,1,0
18,148.8,0,0,1,0
18,149,0,0,1,0
18,149.2,0,0,1,0
18,149.4,0,0,1,0
18,149.6,0,0,1,0
18,149.8,0,0,1,0
18,150,0,0,1,0
18,150.2,0,0,1,0
18,150.4,0,0,1,0
18,150.6,0,0,1,0
18,150.8,0,0,1,0
18,151,0,0,1,0
18,151.2,0,0,1,0
18,151.4,0,0,1,0
18,151.6,0,0,1,0
18,151.8,0,0,1,0
18,152,0,0,1,0
18,152.2,0,0,1,0
18,152.4,0,0,1,0
18,152.6,0,0,1,0
18,152.8,0,0,1,0
18,153,0,0,1,0
18,153.2,0,0,1,0
18,153.4,0,0,1,0
18,153.6,0,0,1,0
18,153.8,0,0,1,0
18,154,0,0,1,0
18,154.2,0,0,1,0
18,154.4,0,0,1,0
18,154.6,0,0,1,0
18,154.8,0,0,1,0
18,155,0,0,1,0
18,155.2,0,0,1,0
18,155.4,0,0,1,0
18,155.6,0,0,1,0
18,155.8,0,0,1,0
18,156,0,0,1,0
18,156.2,0,0,1,0
18,156.4,0,0,1,0
18,156.6,0,0,1,0
18,156.8,0,0,1,0
18,157,0,0,1,0
18,157.2,0,0,1,0
18,157.4,0,0,1,0
18,157.6,0,0,1,0
18,157.8,0,0,1,0
18,158,0,0,1,0
18,158.2,0,0,1,0
18,158.4,0,0,1,0
18,158.6,0,0,1,0
18,158.8,0,0,1,0
18,159,0,0,1,0
18,159.2,0,0,1,0
18,159.4,0,0,1,0
18,159.6,0,0,1,0
18,159.8,0,0,1,0
18,160,0,0,1,0
18,160.2,0,0,1,0
18,160.4,0,0,1,0
18,160.6,0,0,1,0
18,160.8,0,0,1,0
18,161,0,0,1,0
18,161.2,0,0,1,0
18,161.4,0,0,1,0
18,161.6,0,0,1,0
18,161.8,0,0,1,0
18,162,0,0,1,0
18,162.2,0,0,1,0
18,162.4,0,0,1,0
18,162.6,0,0,1,0
18,162.8,0,0,1,0
18,163,0,0,1,0
18,163.2,0,0,1,0
18,163.4,0,0,1,0
18,163.6,0,0,1,0
18,163.8,0,0,1,0
18,164,0,0,1,0
18,164.2,0,0,1,0
18,164.4,0,0,1,0
18,164.6,0,0,1,0
18,164.8,0,0,1,0
18,165,0,0,1,0
18,165.2,0,0,1,0
18,165.4,0,0,1,0
18,165.6,0,0,1,0
18,165.8,0,0,1,0
18,166,0,0,1,0
18,166.2,0,0,1,0
18,166.4,0,0,1,0
18,166.6,0,0,1,0
18,166.8,0,0,1,0
18,167,0,0,1,0
18,167.2,0,0,1,0
18,167.4,0,0,1,0
18,167.6,0,0,1,0
18,167.8,0,0,1,0
18,168,0,0,1,0
18,168.2,0,0,1,0
18,168.4,0,0,1,0
18,168.6,0,0,1,0
18,168.8,0,0,1,0
18,169,0,0,1,0
18,169.2,0,0,1,0
18,169.4,0,0,1,0
18,169.6,0,0,1,0
18,169.8,0,0,1,0
18,170,0,0,1,0
18,170.2,0,0,1,0
18,170.4,0,0,1,0
18,170.6,0,0,1,0
18,170.8,0,0,1,0
18,171,0,0,1,0
18,171.2,0,0,1,0
18,171.4,0,0,1,0
18,171.6,0,0,1,0
18,171.8,0,0,1,0
18,172,0,0,1,0
18,172.2,0,0,1,0
18,172.4,0,0,1,0
18,172.6,0,0,1,0
18,172.8,0,0,1,0
18,173,0,0,1,0
18,173.2,0,0,1,0
18,173.4,0,0,1,0
18,173.6,0,0,1,0
18,173.8,0,0,1,0
18,174,0,0,1,0
18,174.2,0,0,1,0
18,174.4,0,0,1,0
18,174.6,0,0,1,0
18,174.8,0,0,1,0
18,175,0,0,1,0
18,175.2,0,0,1,0
18,175.4,0,0,1,0
18,175.6,0,0,1,0
18,175.8,0,0,1,0
18,176,0,0,1,0
18,176.2,0,0,1,0
18,176.4,0,0,1,0
18,176.6,0,0,1,0
18,176.8,0,0,1,0
18,177,0,0,1,0
18,177.2,0,0,1,0
18,177.4,0,0,1,0
18,177.6,0,0,1,0
18,177.8,0,0,1,0
18,178,0,0,1,0
18,178.2,0,0,1,0
18,178.4,0,0,1,0
18,178.6,0,0,1,0
18,178.8,0,0,1,0
18,179,0,0,1,0
18,179.2,0,0,1,0
18,179.4,0,0,1,0
18,179.6,0,0,1,0
18,179.8,0,0,1,0
18,180,0,0,1,0
18,180.2,0,0,1,0
18,180.4,0,0,1,0
18,180.6,0,0,1,0
18,180.8,0,0,1,0
18,181,0,0,1,0
18,181.2,0,0,1,0
18,181.4,0,0,1,0
18,181.6,0,0,1,0
18,181.8,0,0,1,0
18,182,0,0,1,0
18,182.2,0,0,1,0
18,182.4,0,0,1,0
18,182.6,0,0,1,0
18,182.8,0,0,1,0
18,183,0,0,1,0
18,183.2,0,0,1,0
18,183.4,0,0,1,0
18,183.6,0,0,1,0
18,183.8,0,0,1,0
18,184,0,0,1,0
18,184.2,0,0,1,0
18,184.4,0,0,1,0
18,184.6,0,0,1,0
18,184.8,0,0,1,0
18,185,0,0,1,0
18,185.2,0,0,1,0
18,185.4,0,0,1,0
18,185.6,0,0,1,0
18,185.8,0,0,1,0
18,186,0,0,1,0
18,186.2,0,0,1,0
18,186.4,0,0,1,0
18,186.6,0,0,1,0
18,186.8,0,0,1,0
18,187,0,0,1,0
18,187.2,0,0,1,0
18,187.4,0,0,1,0
18,187.6,0,0,1,0
18,187.8,0,0,1,0
18,188,0,0,1,0
18,188.2,0,0,1,0
18,188.4,0,0,1,0
18,188.6,0,0,1,0
18,188.8,0,0,1,0
18,189,0,0,1,0
18,189.2,0,0,1,0
18,189.4,0,0,1,0
18,189.6,0,0,1,0
18,189.8,0,0,1,0
18,190,0,0,1,0
18,190.2,0,0,1,0
20,0,1,0,0,0
20,0.2,1,0,0,0
20,0.4,1,0,0,0
20,0.6,1,0,0,0
20,0.8,1,0,0,0
20,1,1,0,0,0
20,1.2,1,0,0,0
20,1.4,1,0,0,0
20,1.6,1,0,0,0
20,1.8,1,0,0,0
20,2,1,0,0,0
20,2.2,1,0,0,0
20,2.4,1,0,0,0
20,2.6,1,0,0,0
20,2.8,1,0,0,0
20,3,1,0,0,0
20,3.2,1,0,0,0
20,3.4,1,0,0,0
20,3.6,1,0,0,0
20,3.8,1,0,0,0
20,4,1,0,0,0
20,4.2,1,0,0,0
20,4.4,1,0,0,0
20,4.6,1,0,0,0
20,4.8,1,0,0,0
20,5,1,0,0,0
20,5.2,1,0,0,0
20,5.4,1,0,0,0
20,5.6,1,0,0,0
20,5.8,1,0,0,0
20,6,1,0,0,0
20,6.2,1,0,0,0
20,6.4,1,0,0,0
20,6.6,1,0,0,0
20,6.8,1,0,0,0
20,7,1,0,0,0
20,7.2,1,0,0,0
20,7.4,1,0,0,0
20,7.6,1,0,0,0
20,7.8,1,0,0,0
20,8,0,1,0,0
20,8.2,0,1,0,0
20,8.4,0,1,0,0
20,8.6,0,1,0,0
20,8.8,0,1,0,0
20,9,0,1,0,0
20,9.2,0,1,0,0
20,9.4,0,1,0,0
20,9.6,0,1,0,0
20,9.8,0,1,0,0
20,10,0,1,0,0
20,10.2,0,1,0,0
20,10.4,0,1,0,0
20,10.6,0,1,0,0
20,10.8,0,1,0,0
20,11,0,1,0,0
20,11.2,0,1,0,0
20,11.4,0,1,0,0
20,11.6,0,1,0,0
20,11.8,0,1,0,0
20,12,0,1,0,0
20,12.2,0,1,0,0
20,12.4,0,1,0,0
20,12.6,0,1,0,0
20,12.8,0,1,0,0
20,13,0,1,0,0
20,13.2,0,0,1,0
20,13.4,0,0,1,0
20,13.6,0,0,1,0
20,13.8,0,0,1,0
20,14,0,0,1,0
20,14.2,0,0,1,0
20,14.4,0,0,1,0
20,14.6,0,0,1,0
20,14.8,0,0,1,0
20,15,0,0,1,0
20,15.2,0,0,1,0
20,15.4,0,0,1,0
20,15.6,0,0,1,0
20,15.8,0,0,1,0
20,16,0,0,1,0
20,16.2,0,0,1,0
20,16.4,0,0,1,0
20,16.6,0,0,1,0
20,16.8,0,0,1,0
20,17,0,0,1,0
20,17.2,0,0,1,0
20,17.4,0,0,1,0
20,17.6,0,0,1,0
20,17.8,0,0,1,0
20,18,0,0,1,0
20,18.2,0,0,1,0
20,18.4,0,0,1,0
20,18.6,0,0,1,0
20,18.8,0,0,1,0
20,19,0,0,1,0
20,19.2,0,0,1,0
20,19.4,0,0,1,0
20,19.6,0,0,1,0
20,19.8,0,0,1,0
20,20,0,0,1,0
20,20.2,0,0,1,0
20,20.4,0,0,1,0
