frame,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,spine_middle_x,spine_middle_y,tail_base_x,tail_base_y,tail_middle_x,tail_middle_y,tail_tip_x,tail_tip_y,time,Behavior
1814,355.14365,198.21094,367.7688,204.45619,367.97696,195.01717,373.62082,199.70059,392.45328,213.61388,-1000.0,-1000.0,-1000.0,-1000.0,60.46666666666667,D
1815,356.46838,199.10495,369.59784,205.33353,368.68353,195.3085,374.3719,199.75429,392.44006,213.71031,-1000.0,-1000.0,-1000.0,-1000.0,60.5,D
1816,357.01352,199.5485,369.7127,205.34676,368.703,195.31828,374.4109,199.74312,392.44476,213.69899,-1000.0,-1000.0,-1000.0,-1000.0,60.53333333333333,D
1817,356.32483,199.04553,369.53238,205.2669,368.6195,195.27217,374.29684,199.74812,392.4302,213.72403,-1000.0,-1000.0,-1000.0,-1000.0,60.56666666666667,D
1818,356.76807,199.49126,369.44287,205.28671,368.46558,195.28098,374.1924,199.74376,392.433,213.71338,-1000.0,-1000.0,-1000.0,-1000.0,60.6,D
1819,356.90173,199.50313,369.53827,205.3232,368.6405,195.3577,374.3286,199.75967,392.44702,213.69626,-1000.0,-1000.0,-1000.0,-1000.0,60.63333333333333,D
1820,355.9435,198.87473,369.04153,205.171,368.27826,195.15144,373.96606,199.7155,392.37143,213.79651,-1000.0,-1000.0,-1000.0,-1000.0,60.666666666666664,D
1821,355.86072,198.65268,368.97714,205.09674,368.3348,195.09363,373.98297,199.68858,392.35834,213.81845,-1000.0,-1000.0,-1000.0,-1000.0,60.7,D
1822,356.01517,198.80952,369.1869,205.18416,368.4104,195.14938,374.11758,199.65503,392.38,213.76114,-1000.0,-1000.0,-1000.0,-1000.0,60.733333333333334,D
1823,355.46286,198.60039,369.01077,205.13518,368.2526,195.08156,374.0097,199.67293,392.31976,213.77904,-1000.0,-1000.0,-1000.0,-1000.0,60.766666666666666,D
1824,356.74362,199.66905,369.66162,205.35603,368.414,195.36678,374.30414,199.68767,392.3452,213.655,-1000.0,-1000.0,-1000.0,-1000.0,60.8,D
1825,357.00092,199.72305,369.80865,205.27336,368.4468,195.29437,374.37915,199.60164,392.34158,213.69856,-1000.0,-1000.0,-1000.0,-1000.0,60.83333333333333,D
1826,356.9801,199.84023,370.0865,205.30267,368.66043,195.35966,374.5794,199.59752,392.3319,213.61505,-1000.0,-1000.0,-1000.0,-1000.0,60.86666666666667,D
1827,356.6518,199.53813,369.62192,205.25044,368.18884,195.26709,374.26807,199.62682,392.34692,213.57501,-1000.0,-1000.0,-1000.0,-1000.0,60.9,D
1828,356.58282,199.44092,369.5498,205.2103,368.153,195.19785,374.21082,199.583,392.35385,213.5843,-1000.0,-1000.0,-1000.0,-1000.0,60.93333333333333,D
1829,356.71243,199.45395,369.63934,205.212,368.26013,195.22481,374.28888,199.5863,392.34683,213.58075,-1000.0,-1000.0,-1000.0,-1000.0,60.96666666666667,D
1830,356.97922,200.12701,369.8736,205.60223,368.5905,195.45042,374.5736,199.78236,393.4683,214.19328,-1000.0,-1000.0,-1000.0,-1000.0,61.0,D
1831,356.98047,200.12654,369.8723,205.60054,368.5877,195.45355,374.5697,199.78304,393.4512,214.18678,-1000.0,-1000.0,-1000.0,-1000.0,61.03333333333333,D
1832,356.67337,199.1997,369.90472,205.2373,368.93292,195.23698,374.72635,199.60649,393.42618,214.28627,-1000.0,-1000.0,-1000.0,-1000.0,61.06666666666667,D
1833,357.0708,199.48016,369.8025,205.28812,368.80148,195.28885,374.62802,199.64447,393.43558,214.31085,-1000.0,-1000.0,-1000.0,-1000.0,61.1,D
1834,356.42075,200.23872,369.26086,205.67067,367.80054,195.4014,373.91293,199.79549,393.4798,214.21535,-1000.0,-1000.0,-1000.0,-1000.0,61.13333333333333,D
1835,356.58228,200.26144,369.50812,205.71362,368.0322,195.4652,374.1398,199.80295,393.44806,214.17444,-1000.0,-1000.0,-1000.0,-1000.0,61.16666666666667,D
1836,356.258,199.61066,369.1212,205.39871,367.89108,195.22473,373.91254,199.73686,392.5617,213.70576,-1000.0,-1000.0,-1000.0,-1000.0,61.2,D
1837,356.29828,199.91118,369.19836,205.5515,367.88293,195.36328,373.93732,199.81189,393.44482,214.21579,-1000.0,-1000.0,-1000.0,-1000.0,61.233333333333334,D
1838,356.10675,200.114,369.05243,205.65643,367.7934,195.51468,373.85056,199.9283,393.46912,214.16608,-1000.0,-1000.0,-1000.0,-1000.0,61.266666666666666,D
1839,356.13773,200.11848,369.12363,205.66685,367.83224,195.4932,373.89438,199.91048,393.45392,214.1809,-1000.0,-1000.0,-1000.0,-1000.0,61.3,D
1840,356.1345,200.13593,369.10773,205.67995,367.819,195.49896,373.89172,199.91776,393.46625,214.18594,-1000.0,-1000.0,-1000.0,-1000.0,61.333333333333336,D
1841,356.41196,200.14993,369.32785,205.68272,367.92892,195.44363,374.0391,199.84082,393.49432,214.18387,-1000.0,-1000.0,-1000.0,-1000.0,61.36666666666667,D
1842,356.18417,200.16664,369.12222,205.66171,367.88104,195.46767,373.9282,199.90126,393.45798,214.19704,-1000.0,-1000.0,-1000.0,-1000.0,61.4,D
1843,356.29794,200.21916,369.14447,205.6605,367.89502,195.49794,373.94772,199.89194,393.4736,214.19815,-1000.0,-1000.0,-1000.0,-1000.0,61.43333333333333,D
1844,356.1431,199.24487,368.78882,205.11136,367.97037,195.04376,373.8071,199.6697,392.63803,213.84033,-1000.0,-1000.0,-1000.0,-1000.0,61.46666666666667,D
1845,356.52588,199.55977,369.23282,205.28445,368.09637,195.19589,374.02518,199.6058,393.5545,214.04138,-1000.0,-1000.0,-1000.0,-1000.0,61.5,D
1846,356.65085,200.23695,369.61926,205.67398,368.14728,195.45384,374.26,199.73761,393.537,214.03763,-1000.0,-1000.0,-1000.0,-1000.0,61.53333333333333,D
1847,356.6617,200.22667,369.56207,205.59358,368.05676,195.43233,374.19067,199.6979,393.5363,214.02946,-1000.0,-1000.0,-1000.0,-1000.0,61.56666666666667,D
1848,356.63516,200.12975,369.48087,205.53705,368.00226,195.37933,374.12354,199.67348,393.5241,214.03033,-1000.0,-1000.0,-1000.0,-1000.0,61.6,D
1849,356.66315,199.81075,369.48312,205.30399,368.2237,195.2192,374.20114,199.54616,393.56836,214.04187,-1000.0,-1000.0,-1000.0,-1000.0,61.63333333333333,D
1850,356.73508,199.79297,369.608,205.2997,368.23978,195.19626,374.26086,199.51578,393.54718,214.03008,-1000.0,-1000.0,-1000.0,-1000.0,61.666666666666664,D
1851,356.31122,199.68636,369.282,205.27834,367.9886,195.15128,374.03217,199.53703,393.57257,214.01659,-1000.0,-1000.0,-1000.0,-1000.0,61.7,D
1852,356.337,199.73659,369.2928,205.27286,367.99432,195.20248,374.0132,199.56976,393.5934,214.0175,-1000.0,-1000.0,-1000.0,-1000.0,61.733333333333334,D
1853,356.39987,199.77017,369.34604,205.28223,368.01907,195.20412,374.02905,199.5686,393.5914,214.02002,-1000.0,-1000.0,-1000.0,-1000.0,61.766666666666666,D
1854,356.41595,199.74863,369.35135,205.26987,368.0363,195.21364,374.03433,199.5741,393.58963,214.01569,-1000.0,-1000.0,-1000.0,-1000.0,61.8,D
1855,356.14493,199.62366,369.09888,205.2526,367.8617,195.09041,373.8583,199.5695,393.56775,214.02261,-1000.0,-1000.0,-1000.0,-1000.0,61.83333333333333,D
1856,355.60895,199.11798,368.78955,205.18513,367.8903,195.1745,373.75076,199.6618,392.6779,213.48317,-1000.0,-1000.0,-1000.0,-1000.0,61.86666666666667,D
1857,356.46545,199.60959,369.32648,205.35536,368.07593,195.17476,374.06317,199.60777,393.57483,214.0031,-1000.0,-1000.0,-1000.0,-1000.0,61.9,D
1858,356.1278,199.44833,369.1665,205.24306,367.95395,195.09718,373.94373,199.57257,393.55682,214.04704,-1000.0,-1000.0,-1000.0,-1000.0,61.93333333333333,D
1859,356.3269,199.5342,369.32788,205.29376,368.1379,195.15392,374.08347,199.59503,393.5651,214.0443,-1000.0,-1000.0,-1000.0,-1000.0,61.96666666666667,D
1860,357.2645,199.89787,370.0838,205.4902,369.0231,195.57533,374.74414,199.91083,393.39835,214.0535,-1000.0,-1000.0,-1000.0,-1000.0,62.0,D
1861,357.27887,199.89096,370.09598,205.48749,369.03058,195.57423,374.75095,199.905,393.40173,214.05168,-1000.0,-1000.0,-1000.0,-1000.0,62.03333333333333,D
1862,356.93393,199.64113,369.74664,205.35892,368.8291,195.52693,374.5092,199.89273,392.60825,213.5983,-1000.0,-1000.0,-1000.0,-1000.0,62.06666666666667,D
1863,357.15067,199.72485,369.89017,205.4294,368.96164,195.55527,374.61942,199.91302,392.63324,213.59674,-1000.0,-1000.0,-1000.0,-1000.0,62.1,D
1864,357.26035,199.45993,369.86957,205.22894,368.95163,195.4006,374.6399,199.78633,392.6333,213.59904,-1000.0,-1000.0,-1000.0,-1000.0,62.13333333333333,D
1865,356.86835,199.16931,369.93613,205.23509,368.96606,195.37341,374.6566,199.77568,392.61688,213.59323,-1000.0,-1000.0,-1000.0,-1000.0,62.16666666666667,D
1866,356.9335,199.13695,369.8943,205.2707,369.00247,195.44394,374.66507,199.82167,392.65,213.62009,-1000.0,-1000.0,-1000.0,-1000.0,62.2,D
1867,357.61758,199.76888,370.22833,205.37204,369.13174,195.46786,374.8254,199.79459,392.6291,213.57475,-1000.0,-1000.0,-1000.0,-1000.0,62.233333333333334,D
1868,356.41507,198.48976,369.3561,204.97484,368.73904,195.2807,374.30582,199.78629,392.659,213.71184,-1000.0,-1000.0,-1000.0,-1000.0,62.266666666666666,D
1869,356.85953,198.81099,369.6065,205.13698,368.96597,195.35385,374.51474,199.87424,393.5018,214.09146,-1000.0,-1000.0,-1000.0,-1000.0,62.3,D
1870,356.7835,198.96109,369.5898,205.12839,368.84045,195.38824,374.39102,199.86246,392.65137,213.67004,-1000.0,-1000.0,-1000.0,-1000.0,62.333333333333336,D
1871,357.46988,199.69623,370.18976,205.34431,369.0685,195.50613,374.86694,199.79504,393.44543,214.03152,-1000.0,-1000.0,-1000.0,-1000.0,62.36666666666667,D
1872,357.48828,199.93095,370.19882,205.45322,368.97574,195.55315,374.80112,199.82741,393.46695,214.0049,-1000.0,-1000.0,-1000.0,-1000.0,62.4,D
1873,357.50687,199.87918,370.22397,205.40625,368.9833,195.55344,374.83133,199.82109,393.4459,214.00732,-1000.0,-1000.0,-1000.0,-1000.0,62.43333333333333,D
1874,357.49628,200.2372,370.4446,205.53937,369.02396,195.66945,374.92685,199.80196,393.4394,214.02765,-1000.0,-1000.0,-1000.0,-1000.0,62.46666666666667,D
1875,356.49118,199.90742,369.49905,205.54451,368.51672,195.67767,374.38867,199.92984,392.70114,213.70074,-1000.0,-1000.0,-1000.0,-1000.0,62.5,D
1876,356.55148,199.86493,369.51498,205.50523,368.54556,195.64172,374.39825,199.90657,392.68857,213.7136,-1000.0,-1000.0,-1000.0,-1000.0,62.53333333333333,D
1877,356.12622,199.80748,369.07193,205.42953,368.25784,195.65642,374.1284,199.93573,392.70505,213.75537,-1000.0,-1000.0,-1000.0,-1000.0,62.56666666666667,D
1878,356.15555,199.85661,369.0819,205.42886,368.2223,195.68791,374.1065,199.9383,392.74432,213.74881,-1000.0,-1000.0,-1000.0,-1000.0,62.6,D
1879,356.3779,199.41147,369.1253,205.1957,368.31686,195.5068,374.1771,199.83698,392.68124,213.73537,-1000.0,-1000.0,-1000.0,-1000.0,62.63333333333333,D
1880,356.57495,199.88864,369.39896,205.44643,368.40512,195.64888,374.29752,199.89597,392.71262,213.71123,-1000.0,-1000.0,-1000.0,-1000.0,62.666666666666664,D
1881,356.58905,199.96933,369.46036,205.47429,368.42667,195.67874,374.32913,199.89029,392.71127,213.71544,-1000.0,-1000.0,-1000.0,-1000.0,62.7,D
1882,356.13266,199.67671,369.0074,205.34216,368.16733,195.61426,374.06958,199.9155,392.69736,213.73755,-1000.0,-1000.0,-1000.0,-1000.0,62.733333333333334,D
1883,356.35092,199.59152,369.32303,205.38123,368.50232,195.59007,374.32928,199.88646,392.68457,213.69357,-1000.0,-1000.0,-1000.0,-1000.0,62.766666666666666,D
1884,356.44522,198.86363,369.19962,204.92734,368.5503,195.2789,374.24533,199.67355,392.63098,213.81511,-1000.0,-1000.0,-1000.0,-1000.0,62.8,D
1885,356.60217,199.13388,369.3722,205.0674,368.66006,195.35754,374.3608,199.70517,392.6357,213.80281,-1000.0,-1000.0,-1000.0,-1000.0,62.83333333333333,D
1886,356.73892,199.23903,369.5474,205.10965,368.73392,195.36736,374.4497,199.68608,392.6484,213.7733,-1000.0,-1000.0,-1000.0,-1000.0,62.86666666666667,D
1887,356.74677,199.1781,369.8075,205.15077,368.87704,195.30597,374.67734,199.62355,393.49445,214.19708,-1000.0,-1000.0,-1000.0,-1000.0,62.9,D
1888,356.5635,199.15372,369.68625,205.16193,368.7601,195.31494,374.58606,199.663,393.49634,214.20473,-1000.0,-1000.0,-1000.0,-1000.0,62.93333333333333,D
1889,356.4275,198.81883,369.4097,205.01682,368.77454,195.2099,374.45908,199.62865,392.52933,213.80916,-1000.0,-1000.0,-1000.0,-1000.0,62.96666666666667,D
1890,356.69757,199.09239,370.02673,205.1799,368.9737,195.2324,374.76776,199.68492,392.4332,213.91878,-1000.0,-1000.0,-1000.0,-1000.0,63.0,D
1891,356.5017,199.00098,369.76752,205.15611,368.84332,195.21408,374.61575,199.70247,392.43698,213.9637,-1000.0,-1000.0,-1000.0,-1000.0,63.03333333333333,D
1892,356.5799,199.09277,369.9319,205.15587,368.8897,195.22375,374.70242,199.67445,392.43552,213.91957,-1000.0,-1000.0,-1000.0,-1000.0,63.06666666666667,D
1893,356.5285,199.07388,369.91,205.15112,368.85367,195.21393,374.675,199.67813,392.43256,213.92003,-1000.0,-1000.0,-1000.0,-1000.0,63.1,D
1894,356.40076,199.05113,369.81488,205.1454,368.75854,195.18611,374.58307,199.67467,392.42795,213.93393,-1000.0,-1000.0,-1000.0,-1000.0,63.13333333333333,D
1895,356.29453,198.35454,369.4588,204.83255,368.89774,195.11696,374.5441,199.6267,392.39948,213.9841,-1000.0,-1000.0,-1000.0,-1000.0,63.16666666666667,D
1896,356.20978,198.29242,369.39957,204.85362,368.89883,195.08951,374.54156,199.63377,392.39026,213.96475,-1000.0,-1000.0,-1000.0,-1000.0,63.2,D
1897,356.3524,198.2868,369.51044,204.8443,369.01102,195.08139,374.64053,199.62755,392.40146,213.95117,-1000.0,-1000.0,-1000.0,-1000.0,63.233333333333334,D
1898,356.34073,198.05505,369.2172,204.83072,369.0976,195.01016,374.53687,199.75053,392.49628,214.14594,-1000.0,-1000.0,-1000.0,-1000.0,63.266666666666666,D
1899,357.14413,197.72366,369.21085,204.47969,369.44873,194.65665,374.58536,199.61081,392.3129,214.38809,-1000.0,-1000.0,-1000.0,-1000.0,63.3,D
1900,357.11423,197.59573,369.22073,204.44685,369.5168,194.55959,374.62585,199.59047,392.2733,214.35529,-1000.0,-1000.0,-1000.0,-1000.0,63.333333333333336,D
1901,357.23462,197.58269,369.20984,204.4325,369.59772,194.5608,374.6343,199.64014,392.37338,214.34624,-1000.0,-1000.0,-1000.0,-1000.0,63.36666666666667,D
1902,357.2136,197.5434,369.23483,204.3908,369.63168,194.54367,374.64093,199.60744,392.40198,214.35172,-1000.0,-1000.0,-1000.0,-1000.0,63.4,D
1903,357.77332,196.72978,369.33118,204.20976,370.02246,194.26807,374.8554,199.54152,392.28027,214.35817,-1000.0,-1000.0,-1000.0,-1000.0,63.43333333333333,D
1904,357.91196,196.14394,369.2319,203.81001,370.27502,194.12672,374.88666,199.51091,392.23853,214.46487,-1000.0,-1000.0,-1000.0,-1000.0,63.46666666666667,D
1905,358.9961,198.44514,370.06284,205.21832,370.42062,195.0728,375.49155,200.0588,393.66165,214.19824,-1000.0,-1000.0,-1000.0,-1000.0,63.5,D
1906,358.738,198.72025,369.9339,205.24915,370.09158,195.24261,375.2055,200.07988,393.71597,214.19241,-1000.0,-1000.0,-1000.0,-1000.0,63.53333333333333,D
1907,358.9929,200.08717,370.48895,205.51501,370.0485,195.41502,375.4516,200.05319,393.74478,214.11555,-1000.0,-1000.0,-1000.0,-1000.0,63.56666666666667,D
1908,358.84518,200.70248,370.5586,205.73828,369.63074,195.72943,375.3397,199.99445,393.8061,214.00641,-1000.0,-1000.0,-1000.0,-1000.0,63.6,D
1909,358.9454,200.71387,370.69742,205.78102,369.66782,195.68428,375.4107,199.97818,393.80057,213.98181,-1000.0,-1000.0,-1000.0,-1000.0,63.63333333333333,D
1910,358.7703,200.7931,370.61636,205.8051,369.50177,195.66644,375.3333,199.93872,393.82202,213.98747,-1000.0,-1000.0,-1000.0,-1000.0,63.666666666666664,D
1911,359.3133,200.82242,371.06833,205.68933,369.89404,195.62617,375.75095,199.90508,393.7589,214.04785,-1000.0,-1000.0,-1000.0,-1000.0,63.7,D
1912,359.0331,200.48401,370.91785,205.41644,369.85284,195.41808,375.58408,199.77368,393.71838,214.10728,-1000.0,-1000.0,-1000.0,-1000.0,63.733333333333334,D
1913,358.163,200.46602,371.07727,205.59729,369.58658,195.64429,376.25656,199.9956,393.6713,213.95964,-1000.0,-1000.0,-1000.0,-1000.0,63.766666666666666,D
1914,358.30862,200.5743,371.5235,205.69855,369.62323,195.56404,376.63745,199.75986,393.6792,213.8491,-1000.0,-1000.0,-1000.0,-1000.0,63.8,D
1915,357.88016,200.30339,371.07956,205.5635,369.12976,195.44466,376.18228,199.70496,393.73007,213.80415,-1000.0,-1000.0,-1000.0,-1000.0,63.83333333333333,D
1916,358.3284,200.48515,371.352,205.61966,369.27393,195.51166,376.32535,199.6887,393.72797,213.81418,-1000.0,-1000.0,-1000.0,-1000.0,63.86666666666667,D
1917,358.01633,200.52353,371.0013,205.63895,369.16644,195.54211,375.37997,199.59625,393.7853,213.8187,-1000.0,-1000.0,-1000.0,-1000.0,63.9,D
1918,358.06165,200.4368,371.1452,205.78278,369.2984,195.62276,376.34296,199.77823,393.74222,213.60727,-1000.0,-1000.0,-1000.0,-1000.0,63.93333333333333,D
1919,357.20596,200.91003,370.06412,206.08241,368.34998,195.89133,375.2885,199.10985,393.79733,213.45004,-1000.0,-1000.0,-1000.0,-1000.0,63.96666666666667,D
1920,356.5417,200.6898,369.69708,206.04568,368.10095,195.87288,374.37488,200.05821,393.80316,213.50726,-1000.0,-1000.0,-1000.0,-1000.0,64.0,D
1921,357.67538,201.7716,370.63403,206.52048,368.53622,196.30731,375.80716,199.2043,393.8185,213.44337,-1000.0,-1000.0,-1000.0,-1000.0,64.03333333333333,D
1922,357.65582,201.44489,370.92062,206.44012,368.74,196.15729,375.28018,200.0364,393.7925,213.41518,-1000.0,-1000.0,-1000.0,-1000.0,64.06666666666666,D
1923,356.65326,201.19618,369.5316,206.47475,368.00806,196.20094,374.94342,199.51912,393.6001,213.77711,-1000.0,-1000.0,-1000.0,-1000.0,64.1,D
1924,356.41556,201.44052,369.17114,206.64754,367.1735,195.57909,374.64532,199.62218,393.47086,213.46365,-1000.0,-1000.0,-1000.0,-1000.0,64.13333333333334,D
1925,356.00476,201.08946,369.0876,206.44109,367.71185,196.15846,373.96823,200.33871,393.475,213.34917,-1000.0,-1000.0,-1000.0,-1000.0,64.16666666666667,D
1926,356.43536,200.79312,369.01932,206.22154,367.8448,195.90486,373.88016,200.19765,393.29803,213.49039,-1000.0,-1000.0,-1000.0,-1000.0,64.2,D
1927,356.572,200.37068,369.15457,206.13188,368.02213,195.67775,374.0569,200.13268,393.3445,213.49199,-1000.0,-1000.0,-1000.0,-1000.0,64.23333333333333,D
1928,356.70218,200.86665,369.22104,206.4508,367.90384,195.93912,374.48483,199.54143,393.82803,212.854,-1000.0,-1000.0,-1000.0,-1000.0,64.26666666666667,D
1929,357.9478,201.74498,370.11526,206.81065,368.36923,196.32893,375.2381,199.642,393.83,212.78033,-1000.0,-1000.0,-1000.0,-1000.0,64.3,D
1930,358.82028,202.98045,370.42038,207.4473,368.38904,196.27528,375.5563,199.76678,393.8816,212.82356,-1000.0,-1000.0,-1000.0,-1000.0,64.33333333333333,D
1931,357.993,202.68356,369.44193,208.00514,368.17728,196.79434,375.02008,200.71115,394.24484,211.92871,-1000.0,-1000.0,-1000.0,-1000.0,64.36666666666667,D
1932,358.858,201.88199,369.7286,207.1403,369.09406,196.02724,375.2363,200.376,394.20685,212.40984,-1000.0,-1000.0,-1000.0,-1000.0,64.4,D
1933,359.09018,202.1476,369.56387,207.49605,369.1447,196.06503,375.14267,200.83626,394.148,212.38808,-1000.0,-1000.0,-1000.0,-1000.0,64.43333333333334,D
1934,359.05603,202.70432,370.12817,207.68108,369.40512,196.49083,375.74225,200.871,394.03534,212.22366,-1000.0,-1000.0,-1000.0,-1000.0,64.46666666666667,D
1935,357.3963,201.71895,369.10858,207.17772,368.6972,196.13324,375.04706,200.50641,394.21564,211.75287,-1000.0,-1000.0,-1000.0,-1000.0,64.5,D
1936,358.15732,202.15251,369.67822,207.35977,369.34363,196.33875,375.6825,200.76758,394.07346,211.75757,-1000.0,-1000.0,-1000.0,-1000.0,64.53333333333333,D
1937,358.2715,201.62173,369.46973,206.9201,369.53906,196.3643,375.49136,200.87077,393.93454,211.6276,-1000.0,-1000.0,-1000.0,-1000.0,64.56666666666666,D
1938,358.261,201.85849,369.7446,206.78491,369.5069,196.53574,375.36438,200.75603,393.65958,211.16333,-1000.0,-1000.0,-1000.0,-1000.0,64.6,D
1939,358.13342,202.18123,370.04745,206.53992,368.90637,196.43008,374.9808,200.24031,392.2586,210.58058,400.0363,223.75961,-1000.0,-1000.0,64.63333333333333,D
1940,358.08807,202.22154,369.75107,207.0576,369.39032,196.6615,375.17688,200.96272,392.16095,211.08777,400.94516,224.22981,-1000.0,-1000.0,64.66666666666667,D
1941,357.7897,202.5441,369.73724,207.68712,368.83356,197.049,374.85382,201.18077,392.31973,211.1039,-1000.0,-1000.0,-1000.0,-1000.0,64.7,D
1942,360.35654,202.65717,371.287,207.2149,370.11877,196.81503,376.06183,201.16107,392.2246,211.03928,401.0125,223.79865,-1000.0,-1000.0,64.73333333333333,D
1943,360.20688,202.35297,371.4508,206.86975,369.9092,196.38196,376.17618,200.69395,392.1486,210.65474,401.18826,223.25163,-1000.0,-1000.0,64.76666666666667,D
1944,360.15576,202.26828,371.3954,206.74734,369.80896,196.18399,376.07986,200.58351,392.12537,210.78102,400.73358,223.79019,-1000.0,-1000.0,64.8,D
1945,359.896,202.33833,371.1194,206.81783,369.59387,196.30028,375.83786,200.12378,392.13675,210.85121,400.73245,223.8424,-1000.0,-1000.0,64.83333333333333,D
1946,358.86996,202.77704,370.97223,207.0281,369.2732,196.60568,375.6854,200.14935,392.02722,210.69695,400.65887,223.6436,-1000.0,-1000.0,64.86666666666666,D
1947,358.24954,202.63284,370.45752,206.97865,368.965,196.87045,375.4785,200.29614,392.53076,210.56543,401.27805,223.34303,-1000.0,-1000.0,64.9,D
1948,358.3776,202.26218,370.3583,206.76405,369.11746,196.63637,375.4281,200.29135,392.18454,210.93755,400.50278,223.98596,-1000.0,-1000.0,64.93333333333334,D
1949,358.17398,202.2261,370.36386,206.85233,369.41376,196.30481,375.71597,200.376,392.23282,211.38205,401.17773,224.27791,-1000.0,-1000.0,64.96666666666667,D
1950,358.86496,202.60013,370.53363,207.20717,369.5713,196.43521,375.50635,200.50099,391.63956,210.31483,399.37662,224.29538,-1000.0,-1000.0,65.0,D
1951,359.87558,202.59587,370.55438,207.29712,370.04352,196.44693,375.72244,200.68594,391.46228,210.49951,399.3142,224.49944,-1000.0,-1000.0,65.03333333333333,D
1952,359.76297,202.80644,370.70737,207.29167,369.62442,196.56364,375.80447,200.5583,392.10513,210.65369,400.42462,224.0531,-1000.0,-1000.0,65.06666666666666,D
1953,360.11954,202.83957,370.8873,207.2686,369.96466,196.40019,376.01157,200.56416,392.1249,210.72025,400.44354,224.16783,-1000.0,-1000.0,65.1,D
1954,359.92004,202.86896,370.7548,207.40112,369.94485,196.2818,376.00134,200.5946,392.1128,210.5465,400.51743,224.06271,-1000.0,-1000.0,65.13333333333334,D
1955,359.73413,202.8267,370.71133,207.39339,369.9993,196.20476,376.05093,200.55865,392.12994,210.41261,400.4626,224.04596,-1000.0,-1000.0,65.16666666666667,D
1956,359.93866,202.60489,370.73657,207.15195,370.0906,196.0993,375.99216,200.50516,392.03046,210.50792,400.47568,224.19398,-1000.0,-1000.0,65.2,D
1957,360.41895,202.43575,371.11206,206.99263,370.73376,195.80113,376.3757,200.43803,391.88022,210.60912,400.32013,224.28506,-1000.0,-1000.0,65.23333333333333,D
1958,360.60037,202.85556,371.567,207.0477,370.3474,195.9373,376.46432,200.1484,391.95996,210.39307,400.2139,224.31639,-1000.0,-1000.0,65.26666666666667,D
1959,360.75995,202.01137,371.28314,206.4617,370.73267,195.61665,376.36853,200.0111,391.88016,210.84653,400.25558,224.48862,-1000.0,-1000.0,65.3,D
1960,360.39352,202.47289,371.10773,206.82098,369.93448,195.79288,376.13568,199.97546,392.0731,210.62105,400.94806,224.2226,-1000.0,-1000.0,65.33333333333333,D
1961,359.51053,202.15866,370.8484,206.99802,369.47366,195.68182,376.19067,199.79057,393.27432,211.35208,-1000.0,-1000.0,-1000.0,-1000.0,65.36666666666667,D
1962,359.12823,201.91098,370.70526,206.84004,369.4332,195.8098,376.1949,199.66612,393.11526,212.4053,-1000.0,-1000.0,-1000.0,-1000.0,65.4,D
1963,357.53424,200.72797,369.24457,206.28076,368.4405,195.79288,374.29105,200.06715,393.4568,212.00858,-1000.0,-1000.0,-1000.0,-1000.0,65.43333333333334,D
1964,357.7448,199.92293,369.79843,205.64287,368.75726,195.13568,374.71518,199.44292,393.56656,211.84085,-1000.0,-1000.0,-1000.0,-1000.0,65.46666666666667,D
1965,357.0371,198.66777,370.66486,204.9506,369.35983,194.64017,375.1446,199.02272,393.49493,212.73016,-1000.0,-1000.0,-1000.0,-1000.0,65.5,D
1966,355.1843,198.9177,367.53174,204.67465,367.66324,195.11484,373.56015,199.4796,392.84888,212.34212,-1000.0,-1000.0,-1000.0,-1000.0,65.53333333333333,D
1967,354.62054,198.2399,366.85333,204.3306,367.6959,195.08757,373.46854,199.50748,393.0385,212.26447,-1000.0,-1000.0,-1000.0,-1000.0,65.56666666666666,D
1968,353.01834,197.25475,365.61917,203.86705,365.7883,193.94327,372.85928,199.52625,392.94614,212.27272,-1000.0,-1000.0,-1000.0,-1000.0,65.6,D
1969,353.99597,198.05815,366.37164,204.1623,366.4514,193.93498,373.3734,199.46675,392.8952,212.28818,-1000.0,-1000.0,-1000.0,-1000.0,65.63333333333333,D
1970,353.69354,198.98027,366.44928,204.78108,366.16104,194.38284,373.2064,199.68654,393.0371,212.32896,-1000.0,-1000.0,-1000.0,-1000.0,65.66666666666667,D
1971,352.65884,198.95564,365.38464,204.80556,365.32043,194.48996,372.67682,199.76768,393.08936,212.25604,-1000.0,-1000.0,-1000.0,-1000.0,65.7,D
1972,352.30716,198.7371,364.59073,204.6135,364.91748,194.4745,372.25073,199.75137,393.00516,212.33316,-1000.0,-1000.0,-1000.0,-1000.0,65.73333333333333,D
1973,352.00177,198.90724,364.02945,204.75069,364.5438,194.64389,371.87173,199.87393,392.9685,212.23677,-1000.0,-1000.0,-1000.0,-1000.0,65.76666666666667,D
1974,351.8735,198.98032,364.2869,204.79607,364.72284,194.56409,372.03375,199.89632,392.95117,212.24568,-1000.0,-1000.0,-1000.0,-1000.0,65.8,D
1975,352.04877,198.75645,364.4903,204.66002,364.96765,194.37613,372.2676,199.68744,392.8993,212.2922,-1000.0,-1000.0,-1000.0,-1000.0,65.83333333333333,D
1976,350.97324,198.7654,364.2939,204.68826,364.51425,194.46121,371.9494,199.71465,392.8867,212.34804,-1000.0,-1000.0,-1000.0,-1000.0,65.86666666666666,D
